original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
cgrhead_id,cgrhead_id,,TEXT,
field_name,field_name,,TEXT,
field_txt,field_txt,,TEXT,
field_width,field_width,,BIGINT,
field_type,field_type,,TEXT,
search_mode,search_mode,,TEXT,
is_order,is_order,,BIGINT,
is_search,is_search,,BIGINT,
dict_code,dict_code,,TEXT,
field_href,field_href,,TEXT,
is_show,is_show,,BIGINT,
order_num,order_num,,BIGINT,
replace_val,replace_val,,TEXT,
create_by,create_by,,TEXT,
create_time,create_time,,DATETIME,
update_by,update_by,,TEXT,
update_time,update_time,,DATETIME,
