original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
project_id,project_id,,TEXT,
project_code,project_code,,TEXT,
project_name,project_name,,TEXT,
pomp_project_code,pomp_project_code,,TEXT,
linkman_id,linkman_id,,TEXT,
linkman_name,linkman_name,,TEXT,
sex,sex,,TEXT,
mail,mail,,TEXT,
phone,phone,,TEXT,
job_id,job_id,,TEXT,
rent_user_id,rent_user_id,,TEXT,
org_id,org_id,,TEXT,
del_flag,del_flag,,TEXT,
update_name,update_name,,TEXT,
update_time,update_time,,DATETIME,
update_by,update_by,,TEXT,
create_name,create_name,,TEXT,
create_time,create_time,,DATETIME,
create_by,create_by,,TEXT,
version,version,,BIGINT,
