original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
project_id,project_id,,TEXT,
project_code,project_code,,TEXT,
project_name,project_name,,TEXT,
pomp_project_code,pomp_project_code,,TEXT,
project_tender_id,project_tender_id,,TEXT,
cost_type,cost_type,,TEXT,
cost_name,cost_name,,TEXT,
basic_budget,basic_budget,,"DECIMAL(15,2)",
current_budget,current_budget,,"DECIMAL(15,2)",
rent_user_id,rent_user_id,,TEXT,
org_code,org_code,,TEXT,
org_id,org_id,,TEXT,
del_flag,del_flag,,TEXT,
update_name,update_name,,TEXT,
update_time,update_time,,DATETIME,
update_by,update_by,,TEXT,
create_name,create_name,,TEXT,
create_time,create_time,,DATETIME,
create_by,create_by,,TEXT,
version,version,,BIGINT,
