original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
name,name,,TEXT,
key_word,key_word,,TEXT,
punch_time,punch_time,,DATETIME,
salary_money,salary_money,,"DECIMAL(10,3)",
bonus_money,bonus_money,,TEXT,
sex,sex,,TEXT,
age,age,,BIGINT,
birthday,birthday,,DATE,
email,email,,TEXT,
content,content,,TEXT,
create_by,create_by,,TEXT,
create_time,create_time,,DATETIME,
update_by,update_by,,TEXT,
update_time,update_time,,DATETIME,
sys_org_code,sys_org_code,,TEXT,
