original_column_name,column_name,column_description,data_format,value_description
ID_,ID_,,TEXT,
REV_,REV_,,BIGINT,
PROC_DEF_ID_,PROC_DEF_ID_,,TEXT,
TASK_DEF_ID_,TASK_DEF_ID_,,TEXT,
TASK_DEF_KEY_,TASK_DEF_KEY_,,TEXT,
PROC_INST_ID_,PROC_INST_ID_,,TEXT,
EXECUTION_ID_,EXECUTION_ID_,,TEXT,
SCOPE_ID_,SCOPE_ID_,,TEXT,
SUB_SCOPE_ID_,SUB_SCOPE_ID_,,TEXT,
SCOPE_TYPE_,SCOPE_TYPE_,,TEXT,
SCOPE_DEFINITION_ID_,SCOPE_DEFINITION_ID_,,TEXT,
NAME_,NAME_,,TEXT,
PARENT_TASK_ID_,PARENT_TASK_ID_,,TEXT,
DESCRIPTION_,DESCRIPTION_,,TEXT,
OWNER_,OWNER_,,TEXT,
ASSIGNEE_,ASSIGNEE_,,TEXT,
START_TIME_,START_TIME_,,DATETIME,
CLAIM_TIME_,CLAIM_TIME_,,DATETIME,
END_TIME_,END_TIME_,,DATETIME,
DURATION_,DURATION_,,BIGINT,
DELETE_REASON_,DELETE_REASON_,,TEXT,
PRIORITY_,PRIORITY_,,BIGINT,
DUE_DATE_,DUE_DATE_,,DATETIME,
FORM_KEY_,FORM_KEY_,,TEXT,
CATEGORY_,CATEGORY_,,TEXT,
TENANT_ID_,TENANT_ID_,,TEXT,
LAST_UPDATED_TIME_,LAST_UPDATED_TIME_,,DATETIME,
