original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
log_type,log_type,,BIGINT,
log_content,log_content,,TEXT,
operate_type,operate_type,,BIGINT,
userid,userid,,TEXT,
username,username,,TEXT,
ip,ip,,TEXT,
method,method,,TEXT,
request_url,request_url,,TEXT,
request_param,request_param,,TEXT,
request_type,request_type,,TEXT,
cost_time,cost_time,,BIGINT,
create_by,create_by,,TEXT,
create_time,create_time,,DATETIME,
update_by,update_by,,TEXT,
update_time,update_time,,DATETIME,
