original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
visit_id,visit_id,,TEXT,
name,name,,TEXT,
department,department,,TEXT,
duty,duty,,TEXT,
mail,mail,,TEXT,
phone,phone,,TEXT,
sex,sex,,TEXT,
rent_user_id,rent_user_id,,TEXT,
org_code,org_code,,TEXT,
org_id,org_id,,TEXT,
del_flag,del_flag,,TEXT,
update_name,update_name,,TEXT,
update_time,update_time,,DATETIME,
update_by,update_by,,TEXT,
create_name,create_name,,TEXT,
create_time,create_time,,DATETIME,
create_by,create_by,,TEXT,
version,version,,BIGINT,
linkman_id,linkman_id,,TEXT,
