original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
create_by,create_by,,TEXT,
create_time,create_time,,DATETIME,
update_by,update_by,,TEXT,
update_time,update_time,,DATETIME,
org_code,org_code,,TEXT,
customer_id,customer_id,,TEXT,
customer_code,customer_code,,TEXT,
customer_name,customer_name,,TEXT,
short_name,short_name,,TEXT,
shareholder,shareholder,,TEXT,
investment_rate,investment_rate,,TEXT,
investment_amount,investment_amount,,TEXT,
rent_user_id,rent_user_id,,TEXT,
org_id,org_id,,TEXT,
del_flag,del_flag,,TEXT,
update_name,update_name,,TEXT,
create_name,create_name,,TEXT,
version,version,,TEXT,
un_std_currency,un_std_currency,,TEXT,
currency,currency,,TEXT,
