original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
region_id,region_id,,TEXT,
region_name,region_name,,TEXT,
representative_id,representative_id,,TEXT,
representative_name,representative_name,,TEXT,
statistic_granularity,statistic_granularity,,TEXT,
market_id,market_id,,TEXT,
market_name,market_name,,TEXT,
quarter,quarter,,BIGINT,
compute_type,compute_type,,BIGINT,
compute_date,compute_date,,DATETIME,
annual_goal,annual_goal,,"DECIMAL(15,5)",
quarterly_goal,quarterly_goal,,"DECIMAL(15,5)",
week_signed,week_signed,,"DECIMAL(15,5)",
week_implemented,week_implemented,,"DECIMAL(15,5)",
week_still_implementable,week_still_implementable,,"DECIMAL(15,5)",
quarterly_signed,quarterly_signed,,"DECIMAL(15,5)",
quarterly_implemented,quarterly_implemented,,"DECIMAL(15,5)",
quarterly_still_implementable,quarterly_still_implementable,,"DECIMAL(15,5)",
start_date,start_date,,DATETIME,
end_date,end_date,,DATETIME,
remark,remark,,TEXT,
create_week,create_week,,BIGINT,
create_by,create_by,,TEXT,
create_name,create_name,,TEXT,
create_time,create_time,,DATETIME,
update_by,update_by,,TEXT,
update_name,update_name,,TEXT,
update_time,update_time,,DATETIME,
org_id,org_id,,TEXT,
org_code,org_code,,TEXT,
rent_user_id,rent_user_id,,TEXT,
version,version,,BIGINT,
