original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
market_type_flag,market_type_flag,,TEXT,
market_type_text,market_type_text,,TEXT,
year,year,,BIGINT,
target,target,,"DECIMAL(15,2)",
count_be_sign,count_be_sign,,"DECIMAL(15,2)",
count_do_disp,count_do_disp,,"DECIMAL(15,2)",
pre_contract_count,pre_contract_count,,"DECIMAL(15,2)",
increase_rate,increase_rate,,"DECIMAL(15,2)",
pre_count_signed,pre_count_signed,,"DECIMAL(15,2)",
count_signed,count_signed,,"DECIMAL(15,2)",
signed_completion_rate,signed_completion_rate,,"DECIMAL(15,2)",
step,step,,BIGINT,
sort,sort,,BIGINT,
create_time,create_time,,DATETIME,
update_by,update_by,,TEXT,
update_name,update_name,,TEXT,
update_time,update_time,,DATETIME,
do_disp_completion_rate,do_disp_completion_rate,,"DECIMAL(15,2)",
last_year_same_period_do_disp,last_year_same_period_do_disp,,"DECIMAL(15,2)",
do_disp_increate_rate,do_disp_increate_rate,,"DECIMAL(15,2)",
