original_column_name,column_name,column_description,data_format,value_description
ID_,ID_,,TEXT,
REV_,REV_,,BIGINT,
CATEGORY_,CATEGORY_,,TEXT,
NAME_,NAME_,,TEXT,
KEY_,KEY_,,TEXT,
VERSION_,VERSION_,,BIGINT,
DEPLOYMENT_ID_,DEPLOYMENT_ID_,,TEXT,
RESOURCE_NAME_,RESOURCE_NAME_,,TEXT,
DGRM_RESOURCE_NAME_,DGRM_RESOURCE_NAME_,,TEXT,
DESCRIPTION_,DESCRIPTION_,,TEXT,
HAS_START_FORM_KEY_,HAS_START_FORM_KEY_,,BIGINT,
HAS_GRAPHICAL_NOTATION_,HAS_GRAPHICAL_NOTATION_,,BIGINT,
SUSPENSION_STATE_,SUSPENSION_STATE_,,BIGINT,
TENANT_ID_,TENANT_ID_,,TEXT,
ENGINE_VERSION_,ENGINE_VERSION_,,TEXT,
DERIVED_FROM_,DERIVED_FROM_,,TEXT,
DERIVED_FROM_ROOT_,DERIVED_FROM_ROOT_,,TEXT,
DERIVED_VERSION_,DERIVED_VERSION_,,BIGINT,
