original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
project_id,project_id,,TEXT,
chance_id,chance_id,,TEXT,
fee_code,fee_code,,TEXT,
fee_name,fee_name,,TEXT,
original_money,original_money,,"DECIMAL(15,2)",
currency,currency,,TEXT,
exchange_rate,exchange_rate,,"DECIMAL(15,4)",
final_money,final_money,,"DECIMAL(15,2)",
org_code,org_code,,TEXT,
org_id,org_id,,TEXT,
del_flag,del_flag,,TEXT,
update_name,update_name,,TEXT,
update_time,update_time,,DATETIME,
update_by,update_by,,TEXT,
create_name,create_name,,TEXT,
create_time,create_time,,DATETIME,
create_by,create_by,,TEXT,
version,version,,BIGINT,
