original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
user_id,user_id,,TEXT,
username,username,,TEXT,
realname,realname,,TEXT,
post_code,post_code,,TEXT,
post_org_code,post_org_code,,TEXT,
user_org_code,user_org_code,,TEXT,
rent_user_id,rent_user_id,,TEXT,
del_flag,del_flag,,TEXT,
update_name,update_name,,TEXT,
update_time,update_time,,DATETIME,
update_by,update_by,,TEXT,
create_name,create_name,,TEXT,
create_time,create_time,,DATETIME,
create_by,create_by,,TEXT,
version,version,,BIGINT,
