original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
customer_code,customer_code,,TEXT,
customer_id,customer_id,,TEXT,
saler_id,saler_id,,TEXT,
saler_type,saler_type,,TEXT,
real_name,real_name,,TEXT,
user_name,user_name,,TEXT,
rent_user_id,rent_user_id,,TEXT,
org_id,org_id,,TEXT,
del_flag,del_flag,,TEXT,
update_name,update_name,,TEXT,
update_time,update_time,,DATETIME,
update_by,update_by,,TEXT,
create_name,create_name,,TEXT,
create_time,create_time,,DATETIME,
create_by,create_by,,TEXT,
version,version,,TEXT,
customer_name,customer_name,,TEXT,
org_code,org_code,,TEXT,
