original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
project_id,project_id,,TEXT,
project_code,project_code,,TEXT,
project_name,project_name,,TEXT,
budget_year,budget_year,,BIGINT,
budget_type,budget_type,,BIGINT,
budget_cost,budget_cost,,"DECIMAL(15,2)",
wbs_code,wbs_code,,TEXT,
wbs_desc,wbs_desc,,TEXT,
del_flag,del_flag,,BIGINT,
create_by,create_by,,TEXT,
create_name,create_name,,TEXT,
create_time,create_time,,DATETIME,
update_by,update_by,,TEXT,
update_name,update_name,,TEXT,
update_time,update_time,,DATETIME,
org_id,org_id,,TEXT,
org_code,org_code,,TEXT,
rent_user_id,rent_user_id,,TEXT,
version,version,,BIGINT,
