original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
project_id,project_id,,TEXT,
project_code,project_code,,TEXT,
project_name,project_name,,TEXT,
pomp_project_code,pomp_project_code,,TEXT,
implement_depart_id,implement_depart_id,,TEXT,
implement_depart_name,implement_depart_name,,TEXT,
process_instance_id,process_instance_id,,TEXT,
market_type,market_type,,TEXT,
biz_type,biz_type,,TEXT,
biz_major_catg,biz_major_catg,,TEXT,
biz_sub_catg,biz_sub_catg,,TEXT,
bid_document_date,bid_document_date,,DATETIME,
tender_end_date,tender_end_date,,DATETIME,
use_seal,use_seal,,TEXT,
allow_subpackage,allow_subpackage,,TEXT,
allow_union,allow_union,,TEXT,
total_price,total_price,,"DECIMAL(15,2)",
total_price_taxed,total_price_taxed,,"DECIMAL(15,2)",
taxed_money,taxed_money,,"DECIMAL(15,2)",
tender_company,tender_company,,TEXT,
exchange_money,exchange_money,,"DECIMAL(15,2)",
un_std_currency,un_std_currency,,TEXT,
currency,currency,,TEXT,
exchange_rate,exchange_rate,,"DECIMAL(15,4)",
tax_rate,tax_rate,,"DECIMAL(15,4)",
profit,profit,,"DECIMAL(15,2)",
profit_rate,profit_rate,,"DECIMAL(15,4)",
main_contract,main_contract,,TEXT,
status,status,,TEXT,
rent_user_id,rent_user_id,,TEXT,
org_code,org_code,,TEXT,
org_id,org_id,,TEXT,
del_flag,del_flag,,TEXT,
update_name,update_name,,TEXT,
update_time,update_time,,DATETIME,
update_by,update_by,,TEXT,
create_name,create_name,,TEXT,
create_time,create_time,,DATETIME,
create_by,create_by,,TEXT,
version,version,,BIGINT,
approve_start_time,approve_start_time,,DATETIME,
approve_end_time,approve_end_time,,DATETIME,
price_change_reason,price_change_reason,,TEXT,
bidder_type,bidder_type,,TEXT,
external_auth_letter,external_auth_letter,,BIGINT,
user_hand_chapter,user_hand_chapter,,BIGINT,
apply_ca_cert,apply_ca_cert,,TEXT,
using_seal_reason,using_seal_reason,,TEXT,
renewal_contract,renewal_contract,,TEXT,
renewal_counterparty,renewal_counterparty,,TEXT,
renewal_estimated_amount,renewal_estimated_amount,,"DECIMAL(19,2)",
renewal_estimated_ratio,renewal_estimated_ratio,,"DECIMAL(19,4)",
apply_overseas_filing,apply_overseas_filing,,TEXT,
