original_column_name,column_name,column_description,data_format,value_description
ID_,ID_,,TEXT,
REV_,REV_,,BIGINT,
PROC_DEF_ID_,PROC_DEF_ID_,,TEXT,
PROC_INST_ID_,PROC_INST_ID_,,TEXT,
EXECUTION_ID_,EXECUTION_ID_,,TEXT,
ACT_ID_,ACT_ID_,,TEXT,
TASK_ID_,TASK_ID_,,TEXT,
CALL_PROC_INST_ID_,CALL_PROC_INST_ID_,,TEXT,
ACT_NAME_,ACT_NAME_,,TEXT,
ACT_TYPE_,ACT_TYPE_,,TEXT,
ASSIGNEE_,ASSIGNEE_,,TEXT,
START_TIME_,START_TIME_,,DATETIME,
END_TIME_,END_TIME_,,DATETIME,
DURATION_,DURATION_,,BIGINT,
DELETE_REASON_,DELETE_REASON_,,TEXT,
TENANT_ID_,TENANT_ID_,,TEXT,
