original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
biz_chance_id,biz_chance_id,,TEXT,
chance_code,chance_code,,TEXT,
chance_name,chance_name,,TEXT,
transfer_id,transfer_id,,TEXT,
transfer_real_name,transfer_real_name,,TEXT,
transfer_user_name,transfer_user_name,,TEXT,
duty_man_id,duty_man_id,,TEXT,
duty_real_name,duty_real_name,,TEXT,
duty_user_name,duty_user_name,,TEXT,
process_instance_id,process_instance_id,,TEXT,
result_status,result_status,,TEXT,
remark,remark,,TEXT,
approve_date,approve_date,,DATETIME,
rent_user_id,rent_user_id,,TEXT,
org_id,org_id,,TEXT,
del_flag,del_flag,,TEXT,
update_name,update_name,,TEXT,
update_time,update_time,,DATETIME,
update_by,update_by,,TEXT,
create_name,create_name,,TEXT,
create_time,create_time,,DATETIME,
create_by,create_by,,TEXT,
version,version,,BIGINT,
