original_column_name,column_name,column_description,data_format,value_description
DSID,DSID,,TEXT,
LH_PROD_DAILY_ID,LH_PROD_DAILY_ID,,TEXT,
SERIAL_NO,SERIAL_NO,,TEXT,
DATA_REGION,DATA_REGION,,TEXT,
DATA_GROUP,DATA_GROUP,,TEXT,
COMPANY,COMPANY,,TEXT,
COMPANY_NAME,COMPANY_NAME,,TEXT,
FACTORY,FACTORY,,TEXT,
FACTORY_NAME,FACTORY_NAME,,TEXT,
ORDER_DATE,ORDER_DATE,,DATE,
MATERIAL,MATERIAL,,TEXT,
AMOUNT,AMOUNT,,DOUBLE,
UNIT,UNIT,,TEXT,
LGORT,LGORT,,TEXT,
BWART,BWART,,TEXT,
BWTAR,BWTAR,,TEXT,
SGTXT,SGTXT,,TEXT,
STATUS,STATUS,,DOUBLE,
STATUS_NAME,STATUS_NAME,,TEXT,
CONTRACT_ID,CONTRACT_ID,,TEXT,
REMARKS,REMARKS,,TEXT,
CREATE_APP_ID,CREATE_APP_ID,,TEXT,
CREATE_DATE,CREATE_DATE,,DATE,
CREATE_USER_ID,CREATE_USER_ID,,TEXT,
UPDATE_DATE,UPDATE_DATE,,DATE,
UPDATE_USER_ID,UPDATE_USER_ID,,TEXT,
CHECK_DATE,CHECK_DATE,,DATE,
CHECK_USER_ID,CHECK_USER_ID,,TEXT,
BSFLAG,BSFLAG,,BIGINT,
SOURCE_CREATE_DATE,SOURCE_CREATE_DATE,,DATE,
MVGR1,MVGR1,,TEXT,
MATERIAL_NAME,MATERIAL_NAME,,TEXT,
MVGR1_NAME,MVGR1_NAME,,TEXT,
BWART_NAME,BWART_NAME,,TEXT,
BWTAR_NAME,BWTAR_NAME,,TEXT,
