original_column_name,column_name,column_description,data_format,value_description
org_id,org_id,,TEXT,
plan_id,plan_id,,TEXT,
update_date,update_date,,DATETIME,
verify_date,verify_date,,DATETIME,
create_date,create_date,,DATETIME,
comments,comments,,TEXT,
update_user,update_user,,TEXT,
verify_user,verify_user,,TEXT,
create_user,create_user,,TEXT,
plan_drilling_endm,plan_drilling_endm,,DOUBLE,
plan_drilling_upm,plan_drilling_upm,,DOUBLE,
plan_progressm,plan_progressm,,DOUBLE,
plan_arrange_rigm,plan_arrange_rigm,,DOUBLE,
partner_type,partner_type,,TEXT,
plan_time,plan_time,,TEXT,
org_name,org_name,,TEXT,
