original_column_name,column_name,column_description,data_format,value_description
DSID,DSID,,TEXT,
REPORT_FORM_DAILY_ID,REPORT_FORM_DAILY_ID,,TEXT,
SOURCE_DATA_ID,SOURCE_DATA_ID,,TEXT,
DATA_GROUP,DATA_GROUP,,TEXT,
ORG_NAME,ORG_NAME,,TEXT,
REPORT_NAME,REPORT_NAME,,TEXT,
YEAR_MON,YEAR_MON,,TEXT,
PROJ_TYPE,PROJ_TYPE,,TEXT,
PURE_OIL_QUAN,PURE_OIL_QUAN,,DOUBLE,
MIX_OIL_QUAN,MIX_OIL_QUAN,,DOUBLE,
APPLY_USER_NAME,APPLY_USER_NAME,,TEXT,
APPLY_TIME,APPLY_TIME,,DATE,
APPROVAL_STATUS,APPROVAL_STATUS,,TEXT,
REMARKS,REMARKS,,TEXT,
CREATE_APP_ID,CREATE_APP_ID,,TEXT,
CREATE_USER_ID,CREATE_USER_ID,,TEXT,
CREATE_DATE,CREATE_DATE,,DATE,
UPDATE_USER_ID,UPDATE_USER_ID,,TEXT,
UPDATE_DATE,UPDATE_DATE,,DATE,
CHECK_DATE,CHECK_DATE,,DATE,
CHECK_USER_ID,CHECK_USER_ID,,TEXT,
UNIFY_TASK_ID,UNIFY_TASK_ID,,TEXT,
DATA_SOURCE,DATA_SOURCE,,TEXT,
DATA_REGION,DATA_REGION,,TEXT,
BSFLAG,BSFLAG,,BIGINT,
SOURCE_CREATE_DATE,SOURCE_CREATE_DATE,,DATE,
MONTH_PLAN_MON,MONTH_PLAN_MON,,DOUBLE,
CAUP_TAX_FREE_MON,CAUP_TAX_FREE_MON,,DOUBLE,
AUP_TAX_FREE_MON,AUP_TAX_FREE_MON,,DOUBLE,
DIFFERENCE_MON,DIFFERENCE_MON,,DOUBLE,
OVER_BALANCE_MON,OVER_BALANCE_MON,,DOUBLE,
YEAR_PLAN_YEAR,YEAR_PLAN_YEAR,,DOUBLE,
ACTUAL_QUAN_YEAR,ACTUAL_QUAN_YEAR,,DOUBLE,
CAUP_TAX_FREE_YEAR,CAUP_TAX_FREE_YEAR,,DOUBLE,
YEAR_AMOUNT,YEAR_AMOUNT,,DOUBLE,
AUP_TAX_FREE_YEAR,AUP_TAX_FREE_YEAR,,DOUBLE,
DIFFERENCE_YEAR,DIFFERENCE_YEAR,,DOUBLE,
OVER_BALANCE_YEAR,OVER_BALANCE_YEAR,,DOUBLE,
