original_column_name,column_name,column_description,data_format,value_description
DSID,DSID,,TEXT,
DRILL_FOOT_ID,DRILL_FOOT_ID,,TEXT,
DATA_REGION,DATA_REGION,,TEXT,
DATA_GROUP,DATA_GROUP,,TEXT,
ORG_ID,ORG_ID,,TEXT,
ORG_NAME,ORG_NAME,,TEXT,
FOOTAGE_DELIVERED_NUM,FOOTAGE_DELIVERED_NUM,,TEXT,
ACTUAL_FOOTAGE,ACTUAL_FOOTAGE,,TEXT,
REMARKS,REMARKS,,TEXT,
CREATE_APP_ID,CREATE_APP_ID,,TEXT,
CREATE_DATE,CREATE_DATE,,DATE,
CREATE_USER_ID,CREATE_USER_ID,,TEXT,
UPDATE_DATE,UPDATE_DATE,,DATE,
UPDATE_USER_ID,UPDATE_USER_ID,,TEXT,
CHECK_DATE,CHECK_DATE,,DATE,
CHECK_USER_ID,CHECK_USER_ID,,TEXT,
BSFLAG,BSFLAG,,BIGINT,
SOURCE_CREATE_DATE,SOURCE_CREATE_DATE,,DATE,
REPORT_DATE,REPORT_DATE,,DATE,
