original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
doi,doi,,TEXT,
category_hra,category_hra,,JSON,
associated_publication_pmid,associated_publication_pmid,,TEXT,
category_hrcs_hc,category_hrcs_hc,,JSON,
research_org_countries,research_org_countries,,JSON,
associated_publication_doi,associated_publication_doi,,TEXT,
category_for,category_for,,JSON,
researcher_ids,researcher_ids,,JSON,
category_rcdc,category_rcdc,,JSON,
associated_publication_id,associated_publication_id,,TEXT,
category_uoa,category_uoa,,JSON,
category_hrcs_rac,category_hrcs_rac,,JSON,
license,license,,JSON,
category_icrp_ct,category_icrp_ct,,JSON,
research_orgs,research_orgs,,JSON,
category_icrp_cso,category_icrp_cso,,JSON,
categories,categories,,JSON,
embargo_date,embargo_date,,TEXT,
created_date,created_date,,TEXT,
category_bra,category_bra,,JSON,
research_org_state_codes,research_org_state_codes,,JSON,
repository_id,repository_id,,TEXT,
date_imported_gbq,date_imported_gbq,,DOUBLE,
authors,authors,,JSON,
associated_grant_ids,associated_grant_ids,,JSON,
associated_publication_arxiv_id,associated_publication_arxiv_id,,TEXT,
research_org_cities,research_org_cities,,JSON,
date_modified,date_modified,,DOUBLE,
year,year,,DOUBLE,
description,description,,TEXT,
date,date,,DOUBLE,
category_sdg,category_sdg,,JSON,
repository_name,repository_name,,TEXT,
title,title,,TEXT,
repository_url,repository_url,,TEXT,
citation_string,citation_string,,TEXT,
