original_column_name,column_name,column_description,data_format,value_description
application_number,application_number,,TEXT,
family_id,family_id,,TEXT,
id,id,,TEXT,
original_assignee,original_assignee,,JSON,
category_sdg,category_sdg,,JSON,
filing_status,filing_status,,TEXT,
current_assignee,current_assignee,,JSON,
funding_details,funding_details,,JSON,
legal_events,legal_events,,JSON,
category_for,category_for,,JSON,
cited_by_ids,cited_by_ids,,JSON,
category_icrp_ct,category_icrp_ct,,JSON,
title,title,,TEXT,
category_hrcs_hc,category_hrcs_hc,,JSON,
priority_year,priority_year,,DOUBLE,
abstract,abstract,,TEXT,
inventor_names,inventor_names,,JSON,
ipcr,ipcr,,JSON,
jurisdiction,jurisdiction,,TEXT,
current_assignee_orgs,current_assignee_orgs,,JSON,
reference_ids,reference_ids,,JSON,
filing_date,filing_date,,TEXT,
researcher_ids,researcher_ids,,JSON,
assignee_orgs,assignee_orgs,,JSON,
cpc,cpc,,JSON,
federal_support,federal_support,,JSON,
associated_grant_ids,associated_grant_ids,,JSON,
orange_book,orange_book,,JSON,
family_count,family_count,,DOUBLE,
assignee_countries,assignee_countries,,JSON,
original_assignee_countries,original_assignee_countries,,JSON,
date_imported_gbq,date_imported_gbq,,DOUBLE,
granted_date,granted_date,,TEXT,
category_hra,category_hra,,JSON,
category_bra,category_bra,,JSON,
category_hrcs_rac,category_hrcs_rac,,JSON,
funder_orgs,funder_orgs,,JSON,
kind,kind,,TEXT,
category_rcdc,category_rcdc,,JSON,
priority_date,priority_date,,TEXT,
expiration_year,expiration_year,,DOUBLE,
categories,categories,,JSON,
current_assignee_countries,current_assignee_countries,,JSON,
granted_year,granted_year,,DOUBLE,
publication_year,publication_year,,DOUBLE,
publication_ids,publication_ids,,JSON,
original_assignee_orgs,original_assignee_orgs,,JSON,
category_uoa,category_uoa,,JSON,
legal_status,legal_status,,TEXT,
concepts,concepts,,JSON,
filing_year,filing_year,,DOUBLE,
publication_date,publication_date,,TEXT,
expiration_date,expiration_date,,TEXT,
family_members_ids,family_members_ids,,JSON,
category_icrp_cso,category_icrp_cso,,JSON,
