original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
study_outcome_measures,study_outcome_measures,,JSON,
category_bra,category_bra,,JSON,
category_hrcs_rac,category_hrcs_rac,,JSON,
publication_ids,publication_ids,,JSON,
interventions,interventions,,JSON,
category_hra,category_hra,,JSON,
study_type,study_type,,TEXT,
category_hrcs_hc,category_hrcs_hc,,JSON,
acronym,acronym,,TEXT,
start_year,start_year,,DOUBLE,
title,title,,TEXT,
study_maximum_age,study_maximum_age,,TEXT,
category_icrp_ct,category_icrp_ct,,JSON,
study_eligibility_criteria,study_eligibility_criteria,,TEXT,
mesh_terms,mesh_terms,,JSON,
date_imported_gbq,date_imported_gbq,,DOUBLE,
active_years,active_years,,JSON,
category_sdg,category_sdg,,JSON,
concepts,concepts,,JSON,
gender,gender,,TEXT,
research_orgs,research_orgs,,JSON,
category_for,category_for,,JSON,
associated_grant_ids,associated_grant_ids,,JSON,
brief_title,brief_title,,TEXT,
investigators,investigators,,JSON,
category_icrp_cso,category_icrp_cso,,JSON,
abstract,abstract,,TEXT,
date_inserted,date_inserted,,DOUBLE,
phase,phase,,TEXT,
linkout,linkout,,TEXT,
funder_orgs,funder_orgs,,JSON,
altmetrics,altmetrics,,JSON,
category_uoa,category_uoa,,JSON,
registry,registry,,TEXT,
end_year,end_year,,DOUBLE,
researcher_ids,researcher_ids,,JSON,
study_designs,study_designs,,JSON,
overall_status,overall_status,,TEXT,
study_participants,study_participants,,DOUBLE,
categories,categories,,JSON,
start_date,start_date,,TEXT,
category_rcdc,category_rcdc,,JSON,
organisation_details,organisation_details,,JSON,
study_minimum_age,study_minimum_age,,TEXT,
study_arms,study_arms,,JSON,
conditions,conditions,,JSON,
funding_details,funding_details,,JSON,
end_date,end_date,,TEXT,
