original_column_name,column_name,column_description,data_format,value_description
player_fifa_api_id,player_fifa_api_id,,integer,
player_api_id,player_api_id,,integer,
id,id,,integer,
curve,curve,,real,
vision,vision,,real,
gk_handling,gk_handling,,real,
marking,marking,,real,
interceptions,interceptions,,real,
shot_power,shot_power,,real,
attacking_work_rate,attacking_work_rate,,text,
finishing,finishing,,real,
short_passing,short_passing,,real,
stamina,stamina,,real,
volleys,volleys,,real,
free_kick_accuracy,free_kick_accuracy,,real,
gk_positioning,gk_positioning,,real,
positioning,positioning,,real,
ball_control,ball_control,,real,
gk_diving,gk_diving,,real,
dribbling,dribbling,,real,
potential,potential,,real,
crossing,crossing,,real,
date,date,,text,
gk_reflexes,gk_reflexes,,real,
penalties,penalties,,real,
jumping,jumping,,real,
defensive_work_rate,defensive_work_rate,,text,
sprint_speed,sprint_speed,,real,
standing_tackle,standing_tackle,,real,
balance,balance,,real,
long_passing,long_passing,,real,
sliding_tackle,sliding_tackle,,real,
gk_kicking,gk_kicking,,real,
aggression,aggression,,real,
overall_rating,overall_rating,,real,
agility,agility,,real,
preferred_foot,preferred_foot,,text,
reactions,reactions,,real,
heading_accuracy,heading_accuracy,,real,
strength,strength,,real,
long_shots,long_shots,,real,
acceleration,acceleration,,real,
