original_column_name,column_name,column_description,data_format,value_description
id,id,,DOUBLE,
team_api_id,team_api_id,,DOUBLE,
team_fifa_api_id,team_fifa_api_id,,DOUBLE,
buildUpPlayDribbling,buildUpPlayDribbling,,DOUBLE,
buildUpPlayPassing,buildUpPlayPassing,,DOUBLE,
defenceAggressionClass,defenceAggressionClass,,TEXT,
chanceCreationShooting,chanceCreationShooting,,DOUBLE,
defenceTeamWidth,defenceTeamWidth,,DOUBLE,
defencePressure,defencePressure,,DOUBLE,
defencePressureClass,defencePressureClass,,TEXT,
chanceCreationPositioningClass,chanceCreationPositioningClass,,TEXT,
chanceCreationPassingClass,chanceCreationPassingClass,,TEXT,
defenceDefenderLineClass,defenceDefenderLineClass,,TEXT,
chanceCreationCrossing,chanceCreationCrossing,,DOUBLE,
buildUpPlayDribblingClass,buildUpPlayDribblingClass,,TEXT,
chanceCreationCrossingClass,chanceCreationCrossingClass,,TEXT,
buildUpPlaySpeed,buildUpPlaySpeed,,DOUBLE,
defenceTeamWidthClass,defenceTeamWidthClass,,TEXT,
chanceCreationPassing,chanceCreationPassing,,DOUBLE,
date,date,,TEXT,
chanceCreationShootingClass,chanceCreationShootingClass,,TEXT,
buildUpPlayPositioningClass,buildUpPlayPositioningClass,,TEXT,
buildUpPlaySpeedClass,buildUpPlaySpeedClass,,TEXT,
buildUpPlayPassingClass,buildUpPlayPassingClass,,TEXT,
defenceAggression,defenceAggression,,DOUBLE,
