original_column_name,column_name,column_description,data_format,value_description
SystemParameterID,SystemParameterID,,DOUBLE,
DeliveryPostalCode,DeliveryPostalCode,,DOUBLE,
DeliveryCityID,DeliveryCityID,,DOUBLE,
PostalAddressLine2,PostalAddressLine2,,TEXT,
PostalAddressLine1,PostalAddressLine1,,TEXT,
PostalCityID,PostalCityID,,DOUBLE,
DeliveryAddressLine2,DeliveryAddressLine2,,TEXT,
PostalPostalCode,PostalPostalCode,,DOUBLE,
DeliveryLocation,DeliveryLocation,,TEXT,
ApplicationSettings,ApplicationSettings,,TEXT,
DeliveryAddressLine1,DeliveryAddressLine1,,TEXT,
LastEditedBy,LastEditedBy,,DOUBLE,
LastEditedWhen,LastEditedWhen,,TEXT,
