original_column_name,column_name,column_description,data_format,value_description
SpecialDealID,SpecialDealID,,DOUBLE,
DealDescription,DealDescription,,TEXT,
DiscountAmount,DiscountAmount,,TEXT,
DiscountPercentage,DiscountPercentage,,DOUBLE,
CustomerID,CustomerID,,TEXT,
LastEditedBy,LastEditedBy,,DOUBLE,
CustomerCategoryID,CustomerCategoryID,,TEXT,
BuyingGroupID,BuyingGroupID,,DOUBLE,
UnitPrice,UnitPrice,,TEXT,
StockItemID,StockItemID,,TEXT,
StockGroupID,StockGroupID,,DOUBLE,
StartDate,StartDate,,DATE,
EndDate,EndDate,,DATE,
LastEditedWhen,LastEditedWhen,,DOUBLE,
