original_column_name,column_name,column_description,data_format,value_description
InvoiceLineID,InvoiceLineID,,DOUBLE,
TaxRate,TaxRate,,DOUBLE,
LineProfit,LineProfit,,DOUBLE,
UnitPrice,UnitPrice,,DOUBLE,
StockItemID,StockItemID,,DOUBLE,
Quantity,Quantity,,DOUBLE,
Description,Description,,TEXT,
TaxAmount,TaxAmount,,DOUBLE,
ExtendedPrice,ExtendedPrice,,DOUBLE,
LastEditedWhen,LastEditedWhen,,DOUBLE,
InvoiceID,InvoiceID,,DOUBLE,
LastEditedBy,LastEditedBy,,DOUBLE,
PackageTypeID,PackageTypeID,,DOUBLE,
