original_column_name,column_name,column_description,data_format,value_description
InvoiceID,InvoiceID,,DOUBLE,
CustomerPurchaseOrderNumber,CustomerPurchaseOrderNumber,,DOUBLE,
RunPosition,RunPosition,,DOUBLE,
DeliveryInstructions,DeliveryInstructions,,TEXT,
LastEditedWhen,LastEditedWhen,,TEXT,
ConfirmedReceivedBy,ConfirmedReceivedBy,,TEXT,
ContactPersonID,ContactPersonID,,DOUBLE,
IsCreditNote,IsCreditNote,,DOUBLE,
TotalChillerItems,TotalChillerItems,,DOUBLE,
SalespersonPersonID,SalespersonPersonID,,DOUBLE,
DeliveryRun,DeliveryRun,,DOUBLE,
DeliveryMethodID,DeliveryMethodID,,DOUBLE,
InternalComments,InternalComments,,DOUBLE,
BillToCustomerID,BillToCustomerID,,DOUBLE,
CustomerID,CustomerID,,DOUBLE,
Comments,Comments,,DOUBLE,
PackedByPersonID,PackedByPersonID,,DOUBLE,
TotalDryItems,TotalDryItems,,DOUBLE,
AccountsPersonID,AccountsPersonID,,DOUBLE,
InvoiceDate,InvoiceDate,,TEXT,
CreditNoteReason,CreditNoteReason,,DOUBLE,
ReturnedDeliveryData,ReturnedDeliveryData,,TEXT,
OrderID,OrderID,,DOUBLE,
LastEditedBy,LastEditedBy,,DOUBLE,
ConfirmedDeliveryTime,ConfirmedDeliveryTime,,TEXT,
