original_column_name,column_name,column_description,data_format,value_description
InvoiceID,InvoiceID,,DOUBLE,
CustomerTransactionID,CustomerTransactionID,,DOUBLE,
OutstandingBalance,OutstandingBalance,,DOUBLE,
LastEditedBy,LastEditedBy,,DOUBLE,
FinalizationDate,FinalizationDate,,TEXT,
TransactionAmount,TransactionAmount,,DOUBLE,
PaymentMethodID,PaymentMethodID,,DOUBLE,
TransactionTypeID,TransactionTypeID,,DOUBLE,
CustomerID,CustomerID,,DOUBLE,
TaxAmount,TaxAmount,,DOUBLE,
IsFinalized,IsFinalized,,DOUBLE,
AmountExcludingTax,AmountExcludingTax,,DOUBLE,
TransactionDate,TransactionDate,,TEXT,
LastEditedWhen,LastEditedWhen,,TEXT,
