original_column_name,column_name,column_description,data_format,value_description
StockItemTransactionID,StockItemTransactionID,,DOUBLE,
InvoiceID,InvoiceID,,DOUBLE,
CustomerID,CustomerID,,DOUBLE,
TransactionTypeID,TransactionTypeID,,DOUBLE,
StockItemID,StockItemID,,DOUBLE,
LastEditedBy,LastEditedBy,,DOUBLE,
TransactionOccurredWhen,TransactionOccurredWhen,,TEXT,
PurchaseOrderID,PurchaseOrderID,,DOUBLE,
SupplierID,SupplierID,,DOUBLE,
LastEditedWhen,LastEditedWhen,,TEXT,
Quantity,Quantity,,DOUBLE,
