original_column_name,column_name,column_description,data_format,value_description
OrderID,OrderID,,DOUBLE,
CustomerPurchaseOrderNumber,CustomerPurchaseOrderNumber,,DOUBLE,
BackorderOrderID,BackorderOrderID,,TEXT,
ExpectedDeliveryDate,ExpectedDeliveryDate,,DATE,
SalespersonPersonID,SalespersonPersonID,,DOUBLE,
CustomerID,CustomerID,,DOUBLE,
Comments,Comments,,TEXT,
LastEditedWhen,LastEditedWhen,,DOUBLE,
PickingCompletedWhen,PickingCompletedWhen,,TEXT,
PickedByPersonID,PickedByPersonID,,TEXT,
LastEditedBy,LastEditedBy,,DOUBLE,
DeliveryInstructions,DeliveryInstructions,,TEXT,
InternalComments,InternalComments,,TEXT,
IsUndersupplyBackordered,IsUndersupplyBackordered,,DOUBLE,
ContactPersonID,ContactPersonID,,DOUBLE,
OrderDate,OrderDate,,DATE,
