original_column_name,column_name,column_description,data_format,value_description
BankAccountCode,BankAccountCode,,DOUBLE,
SupplierID,SupplierID,,DOUBLE,
SupplierReference,SupplierReference,,TEXT,
BankAccountNumber,BankAccountNumber,,DOUBLE,
PostalAddressLine1,PostalAddressLine1,,TEXT,
BankInternationalCode,BankInternationalCode,,DOUBLE,
PrimaryContactPersonID,PrimaryContactPersonID,,DOUBLE,
InternalComments,InternalComments,,TEXT,
ValidTo,ValidTo,,DOUBLE,
DeliveryLocation,DeliveryLocation,,DOUBLE,
FaxNumber,FaxNumber,,TEXT,
ValidFrom,ValidFrom,,DOUBLE,
PostalAddressLine2,PostalAddressLine2,,TEXT,
LastEditedBy,LastEditedBy,,DOUBLE,
DeliveryAddressLine2,DeliveryAddressLine2,,TEXT,
SupplierCategoryID,SupplierCategoryID,,DOUBLE,
DeliveryMethodID,DeliveryMethodID,,TEXT,
DeliveryCityID,DeliveryCityID,,DOUBLE,
DeliveryAddressLine1,DeliveryAddressLine1,,TEXT,
BankAccountName,BankAccountName,,TEXT,
PostalPostalCode,PostalPostalCode,,DOUBLE,
PaymentDays,PaymentDays,,DOUBLE,
PhoneNumber,PhoneNumber,,TEXT,
SupplierName,SupplierName,,TEXT,
PostalCityID,PostalCityID,,DOUBLE,
WebsiteURL,WebsiteURL,,TEXT,
DeliveryPostalCode,DeliveryPostalCode,,DOUBLE,
AlternateContactPersonID,AlternateContactPersonID,,DOUBLE,
BankAccountBranch,BankAccountBranch,,TEXT,
