original_column_name,column_name,column_description,data_format,value_description
CountryID,CountryID,,DOUBLE,
IsoAlpha3Code,IsoAlpha3Code,,TEXT,
IsoNumericCode,IsoNumericCode,,DOUBLE,
FormalName,FormalName,,TEXT,
ValidTo,ValidTo,,DOUBLE,
CountryName,CountryName,,TEXT,
Region,Region,,TEXT,
LatestRecordedPopulation,LatestRecordedPopulation,,DOUBLE,
CountryType,CountryType,,TEXT,
Continent,Continent,,TEXT,
Border,Border,,DOUBLE,
LastEditedBy,LastEditedBy,,DOUBLE,
Subregion,Subregion,,TEXT,
ValidFrom,ValidFrom,,DOUBLE,
