original_column_name,column_name,column_description,data_format,value_description
SupplierInvoiceNumber,SupplierInvoiceNumber,,TEXT,
PurchaseOrderID,PurchaseOrderID,,TEXT,
SupplierTransactionID,SupplierTransactionID,,DOUBLE,
FinalizationDate,FinalizationDate,,TEXT,
PaymentMethodID,PaymentMethodID,,DOUBLE,
IsFinalized,IsFinalized,,DOUBLE,
TaxAmount,TaxAmount,,DOUBLE,
OutstandingBalance,OutstandingBalance,,DOUBLE,
LastEditedBy,LastEditedBy,,DOUBLE,
SupplierID,SupplierID,,DOUBLE,
TransactionAmount,TransactionAmount,,DOUBLE,
LastEditedWhen,LastEditedWhen,,DOUBLE,
AmountExcludingTax,AmountExcludingTax,,DOUBLE,
TransactionTypeID,TransactionTypeID,,DOUBLE,
TransactionDate,TransactionDate,,DATE,
