original_column_name,column_name,column_description,data_format,value_description
study_id,study_id,,TEXT,
pmid,pmid,,TEXT,
source_id,source_id,,TEXT,
gene_id,gene_id,,TEXT,
has_sumstats,has_sumstats,,BOOLEAN,
d,d,,DOUBLE,
AFR_1000G_prop,AFR_1000G_prop,,DOUBLE,
direction,direction,,TEXT,
distance_score_q,distance_score_q,,DOUBLE,
qtl_pval,qtl_pval,,DOUBLE,
qtl_se,qtl_se,,DOUBLE,
trait_efos,trait_efos,,JSON,
pub_date,pub_date,,TEXT,
qtl_score,qtl_score,,DOUBLE,
posterior_prob,posterior_prob,,DOUBLE,
pub_author,pub_author,,TEXT,
n_initial,n_initial,,DOUBLE,
odds_ratio,odds_ratio,,DOUBLE,
pval,pval,,DOUBLE,
beta_ci_lower,beta_ci_lower,,DOUBLE,
n_cases,n_cases,,DOUBLE,
source,source,,TEXT,
type_id,type_id,,TEXT,
interval_score,interval_score,,DOUBLE,
beta,beta,,DOUBLE,
EAS_1000G_prop,EAS_1000G_prop,,DOUBLE,
beta_ci_upper,beta_ci_upper,,DOUBLE,
fpred_labels,fpred_labels,,JSON,
tag_chrom,tag_chrom,,TEXT,
qtl_score_q,qtl_score_q,,DOUBLE,
EUR_1000G_prop,EUR_1000G_prop,,DOUBLE,
fpred_max_score,fpred_max_score,,DOUBLE,
n_replication,n_replication,,DOUBLE,
trait_reported,trait_reported,,TEXT,
feature,feature,,TEXT,
oddsr_ci_upper,oddsr_ci_upper,,DOUBLE,
ancestry_replication,ancestry_replication,,JSON,
AMR_1000G_prop,AMR_1000G_prop,,DOUBLE,
num_assoc_loci,num_assoc_loci,,DOUBLE,
pval_exponent,pval_exponent,,DOUBLE,
trait_category,trait_category,,TEXT,
qtl_beta,qtl_beta,,DOUBLE,
ancestry_initial,ancestry_initial,,JSON,
tag_pos,tag_pos,,DOUBLE,
lead_alt,lead_alt,,TEXT,
lead_ref,lead_ref,,TEXT,
tag_ref,tag_ref,,TEXT,
fpred_scores,fpred_scores,,JSON,
interval_score_q,interval_score_q,,DOUBLE,
pub_journal,pub_journal,,TEXT,
SAS_1000G_prop,SAS_1000G_prop,,DOUBLE,
pub_title,pub_title,,TEXT,
tag_alt,tag_alt,,TEXT,
pval_mantissa,pval_mantissa,,DOUBLE,
oddsr_ci_lower,oddsr_ci_lower,,DOUBLE,
overall_r2,overall_r2,,DOUBLE,
lead_pos,lead_pos,,DOUBLE,
fpred_max_label,fpred_max_label,,TEXT,
log10_ABF,log10_ABF,,DOUBLE,
lead_chrom,lead_chrom,,TEXT,
distance_score,distance_score,,DOUBLE,
