original_column_name,column_name,column_description,data_format,value_description
ScriptId,ScriptId,,DOUBLE,
Id,Id,,DOUBLE,
VersionNumber,VersionNumber,,DOUBLE,
ScriptLanguageId,ScriptLanguageId,,DOUBLE,
Title,Title,,TEXT,
LinesChangedFromFork,LinesChangedFromFork,,DOUBLE,
ParentScriptVersionId,ParentScriptVersionId,,TEXT,
LinesChangedFromPrevious,LinesChangedFromPrevious,,DOUBLE,
LinesUnchangedFromPrevious,LinesUnchangedFromPrevious,,DOUBLE,
CreationDate,CreationDate,,DOUBLE,
AuthorUserId,AuthorUserId,,DOUBLE,
TotalVotes,TotalVotes,,DOUBLE,
TotalLines,TotalLines,,DOUBLE,
EvaluationDate,EvaluationDate,,DATE,
LinesInsertedFromFork,LinesInsertedFromFork,,DOUBLE,
LinesUnchangedFromFork,LinesUnchangedFromFork,,DOUBLE,
LinesDeletedFromFork,LinesDeletedFromFork,,DOUBLE,
IsChange,IsChange,,BOOLEAN,
LinesInsertedFromPrevious,LinesInsertedFromPrevious,,DOUBLE,
