original_column_name,column_name,column_description,data_format,value_description
poc,poc,,DOUBLE,
site_num,site_num,,TEXT,
state_code,state_code,,TEXT,
parameter_code,parameter_code,,DOUBLE,
county_code,county_code,,TEXT,
observation_count,observation_count,,DOUBLE,
num_obs_below_mdl,num_obs_below_mdl,,DOUBLE,
fifty_percentile,fifty_percentile,,DOUBLE,
first_no_max_datetime,first_no_max_datetime,,DOUBLE,
first_max_non_overlapping_value,first_max_non_overlapping_value,,DOUBLE,
state_name,state_name,,TEXT,
parameter_name,parameter_name,,TEXT,
valid_day_count,valid_day_count,,DOUBLE,
address,address,,TEXT,
ten_percentile,ten_percentile,,DOUBLE,
first_max_value,first_max_value,,DOUBLE,
null_data_count,null_data_count,,DOUBLE,
longitude,longitude,,DOUBLE,
latitude,latitude,,DOUBLE,
ninety_five_percentile,ninety_five_percentile,,DOUBLE,
date_of_last_change,date_of_last_change,,DATE,
arithmetic_standard_dev,arithmetic_standard_dev,,DOUBLE,
fourth_max_value,fourth_max_value,,DOUBLE,
second_max_non_overlapping_value,second_max_non_overlapping_value,,DOUBLE,
first_max_datetime,first_max_datetime,,DOUBLE,
datum,datum,,TEXT,
second_max_datetime,second_max_datetime,,DOUBLE,
units_of_measure,units_of_measure,,TEXT,
seventy_five_percentile,seventy_five_percentile,,DOUBLE,
event_type,event_type,,TEXT,
certification_indicator,certification_indicator,,TEXT,
method_name,method_name,,TEXT,
local_site_name,local_site_name,,TEXT,
sample_duration,sample_duration,,TEXT,
second_max_value,second_max_value,,DOUBLE,
city_name,city_name,,TEXT,
primary_exceedance_count,primary_exceedance_count,,DOUBLE,
cbsa_name,cbsa_name,,TEXT,
observation_percent,observation_percent,,DOUBLE,
third_max_datetime,third_max_datetime,,DOUBLE,
pollutant_standard,pollutant_standard,,TEXT,
fourth_max_datetime,fourth_max_datetime,,DOUBLE,
arithmetic_mean,arithmetic_mean,,DOUBLE,
completeness_indicator,completeness_indicator,,TEXT,
metric_used,metric_used,,TEXT,
required_day_count,required_day_count,,DOUBLE,
ninety_eight_percentile,ninety_eight_percentile,,DOUBLE,
third_max_value,third_max_value,,DOUBLE,
ninety_nine_percentile,ninety_nine_percentile,,DOUBLE,
year,year,,DOUBLE,
ninety_percentile,ninety_percentile,,DOUBLE,
county_name,county_name,,TEXT,
second_no_max_datetime,second_no_max_datetime,,DOUBLE,
secondary_exceedance_count,secondary_exceedance_count,,DOUBLE,
exceptional_data_count,exceptional_data_count,,DOUBLE,
