original_column_name,column_name,column_description,data_format,value_description
site_num,site_num,,TEXT,
poc,poc,,DOUBLE,
first_max_value,first_max_value,,DOUBLE,
sample_duration,sample_duration,,TEXT,
city_name,city_name,,TEXT,
units_of_measure,units_of_measure,,TEXT,
datum,datum,,TEXT,
latitude,latitude,,DOUBLE,
event_type,event_type,,TEXT,
longitude,longitude,,DOUBLE,
local_site_name,local_site_name,,TEXT,
observation_count,observation_count,,DOUBLE,
county_code,county_code,,TEXT,
method_code,method_code,,DOUBLE,
state_code,state_code,,TEXT,
observation_percent,observation_percent,,DOUBLE,
first_max_hour,first_max_hour,,DOUBLE,
parameter_name,parameter_name,,TEXT,
arithmetic_mean,arithmetic_mean,,DOUBLE,
address,address,,TEXT,
county_name,county_name,,TEXT,
state_name,state_name,,TEXT,
parameter_code,parameter_code,,DOUBLE,
pollutant_standard,pollutant_standard,,TEXT,
cbsa_name,cbsa_name,,TEXT,
date_local,date_local,,DATE,
method_name,method_name,,TEXT,
aqi,aqi,,DOUBLE,
date_of_last_change,date_of_last_change,,DATE,
