original_column_name,column_name,column_description,data_format,value_description
hash,hash,,TEXT,
nonce,nonce,,TEXT,
receipts_root,receipts_root,,TEXT,
state_root,state_root,,TEXT,
parent_hash,parent_hash,,TEXT,
sha3_uncles,sha3_uncles,,TEXT,
number,number,,DOUBLE,
transactions_root,transactions_root,,TEXT,
extra_data,extra_data,,TEXT,
miner,miner,,TEXT,
transaction_count,transaction_count,,DOUBLE,
total_difficulty,total_difficulty,,DOUBLE,
size,size,,DOUBLE,
gas_limit,gas_limit,,DOUBLE,
gas_used,gas_used,,DOUBLE,
timestamp,timestamp,,DOUBLE,
logs_bloom,logs_bloom,,TEXT,
difficulty,difficulty,,DOUBLE,
