original_column_name,column_name,column_description,data_format,value_description
product_sku,product_sku,,text,
id,id,,integer,
sold_at,sold_at,,integer,
product_department,product_department,,text,
product_distribution_center_id,product_distribution_center_id,,integer,
cost,cost,,real,
product_name,product_name,,text,
product_category,product_category,,text,
product_retail_price,product_retail_price,,real,
product_id,product_id,,integer,
product_brand,product_brand,,text,
created_at,created_at,,integer,
