original_column_name,column_name,column_description,data_format,value_description
BowlerID,BowlerID,,DOUBLE,
BowlerState,BowlerState,,TEXT,
BowlerPhoneNumber,BowlerPhoneNumber,,TEXT,
BowlerGamesBowled,BowlerGamesBowled,,DOUBLE,
BowlerCity,BowlerCity,,TEXT,
BowlerFirstName,BowlerFirstName,,TEXT,
BowlerCurrentHcp,BowlerCurrentHcp,,DOUBLE,
BowlerAddress,BowlerAddress,,TEXT,
TeamID,TeamID,,DOUBLE,
BowlerLastName,BowlerLastName,,TEXT,
BowlerMiddleInit,BowlerMiddleInit,,TEXT,
BowlerZip,BowlerZip,,TEXT,
BowlerTotalPins,BowlerTotalPins,,DOUBLE,
BowlerCurrentAverage,BowlerCurrentAverage,,DOUBLE,
