original_column_name,column_name,column_description,data_format,value_description
unique_key,unique_key,,DOUBLE,
latitude,latitude,,DOUBLE,
neighborhood,neighborhood,,TEXT,
status,status,,TEXT,
police_district,police_district,,TEXT,
agency_name,agency_name,,TEXT,
longitude,longitude,,DOUBLE,
status_notes,status_notes,,TEXT,
supervisor_district,supervisor_district,,DOUBLE,
closed_date,closed_date,,DOUBLE,
source,source,,TEXT,
descriptor,descriptor,,TEXT,
incident_address,incident_address,,TEXT,
resolution_action_updated_date,resolution_action_updated_date,,DOUBLE,
category,category,,TEXT,
complaint_type,complaint_type,,TEXT,
created_date,created_date,,DOUBLE,
location,location,,TEXT,
media_url,media_url,,TEXT,
