original_column_name,column_name,column_description,data_format,value_description
trip_id,trip_id,,TEXT,
bike_number,bike_number,,DOUBLE,
end_date,end_date,,DOUBLE,
end_station_id,end_station_id,,DOUBLE,
start_station_geom,start_station_geom,,BLOB,
start_date,start_date,,DOUBLE,
end_station_geom,end_station_geom,,BLOB,
start_station_longitude,start_station_longitude,,DOUBLE,
member_gender,member_gender,,TEXT,
end_station_latitude,end_station_latitude,,DOUBLE,
start_station_name,start_station_name,,TEXT,
zip_code,zip_code,,TEXT,
end_station_longitude,end_station_longitude,,DOUBLE,
end_station_name,end_station_name,,TEXT,
c_subscription_type,c_subscription_type,,TEXT,
duration_sec,duration_sec,,DOUBLE,
start_station_id,start_station_id,,DOUBLE,
start_station_latitude,start_station_latitude,,DOUBLE,
subscriber_type,subscriber_type,,TEXT,
member_birth_year,member_birth_year,,DOUBLE,
bike_share_for_all_trip,bike_share_for_all_trip,,TEXT,
