original_column_name,column_name,column_description,data_format,value_description
left_study,left_study,,TEXT,
right_study,right_study,,TEXT,
left_pos,left_pos,,DOUBLE,
right_pos,right_pos,,DOUBLE,
left_var_right_isCC,left_var_right_isCC,,BOOLEAN,
right_phenotype,right_phenotype,,TEXT,
left_alt,left_alt,,TEXT,
right_chrom,right_chrom,,TEXT,
is_flipped,is_flipped,,BOOLEAN,
left_var_right_study_se,left_var_right_study_se,,DOUBLE,
right_type,right_type,,TEXT,
left_chrom,left_chrom,,TEXT,
right_bio_feature,right_bio_feature,,TEXT,
left_ref,left_ref,,TEXT,
left_var_right_study_beta,left_var_right_study_beta,,DOUBLE,
right_gene_id,right_gene_id,,TEXT,
coloc_h4_h3,coloc_h4_h3,,DOUBLE,
right_ref,right_ref,,TEXT,
coloc_h1,coloc_h1,,DOUBLE,
left_var_right_study_pval,left_var_right_study_pval,,DOUBLE,
coloc_h2,coloc_h2,,DOUBLE,
coloc_h0,coloc_h0,,DOUBLE,
coloc_n_vars,coloc_n_vars,,DOUBLE,
left_type,left_type,,TEXT,
right_alt,right_alt,,TEXT,
coloc_h4,coloc_h4,,DOUBLE,
coloc_log2_h4_h3,coloc_log2_h4_h3,,DOUBLE,
coloc_h3,coloc_h3,,DOUBLE,
