original_column_name,column_name,column_description,data_format,value_description
study_id,study_id,,TEXT,
gene_id,gene_id,,TEXT,
y_proba_logi_pathogenicity,y_proba_logi_pathogenicity,,DOUBLE,
training_gs,training_gs,,TEXT,
pos,pos,,DOUBLE,
y_proba_logo_pathogenicity,y_proba_logo_pathogenicity,,DOUBLE,
y_proba_dist_foot,y_proba_dist_foot,,DOUBLE,
y_proba_logo_interaction,y_proba_logo_interaction,,DOUBLE,
y_proba_logi_interaction,y_proba_logi_interaction,,DOUBLE,
ref,ref,,TEXT,
chrom,chrom,,TEXT,
y_proba_full_model,y_proba_full_model,,DOUBLE,
training_fold,training_fold,,TEXT,
y_proba_logi_molecularQTL,y_proba_logi_molecularQTL,,DOUBLE,
alt,alt,,TEXT,
training_clf,training_clf,,TEXT,
y_proba_logi_distance,y_proba_logi_distance,,DOUBLE,
y_proba_logo_molecularQTL,y_proba_logo_molecularQTL,,DOUBLE,
y_proba_dist_tss,y_proba_dist_tss,,DOUBLE,
y_proba_logo_distance,y_proba_logo_distance,,DOUBLE,
