original_column_name,column_name,column_description,data_format,value_description
study_id,study_id,,TEXT,
pmid,pmid,,TEXT,
has_sumstats,has_sumstats,,BOOLEAN,
trait_reported,trait_reported,,TEXT,
pub_title,pub_title,,TEXT,
n_replication,n_replication,,DOUBLE,
pub_date,pub_date,,TEXT,
ancestry_replication,ancestry_replication,,JSON,
pub_journal,pub_journal,,TEXT,
n_cases,n_cases,,DOUBLE,
n_initial,n_initial,,DOUBLE,
pub_author,pub_author,,TEXT,
trait_efos,trait_efos,,JSON,
trait_category,trait_category,,TEXT,
num_assoc_loci,num_assoc_loci,,DOUBLE,
source,source,,TEXT,
ancestry_initial,ancestry_initial,,JSON,
