original_column_name,column_name,column_description,data_format,value_description
id,id,,BIGINT,
product_info_uuid,product_info_uuid,,TEXT,
instance_uuid,instance_uuid,,TEXT,
template_uuid,template_uuid,,TEXT,
triple_new,triple_new,,TEXT,
suggestion,suggestion,,TEXT,
vote,vote,,BIGINT,
vote_name,vote_name,,TEXT,
score,score,,BIGINT,
extend1,extend1,,TEXT,
status,status,,BIGINT,
sort,sort,,BIGINT,
remark,remark,,TEXT,
del,del,,BIGINT,
creator,creator,,TEXT,
create_time,create_time,,DATETIME,
updator,updator,,TEXT,
update_time,update_time,,DATETIME,
