original_column_name,column_name,column_description,data_format,value_description
id,id,,BIGINT,
org_id,org_id,,TEXT,
app_id,app_id,,BIGINT,
org_name,org_name,,TEXT,
org_type,org_type,,BIGINT,
org_code,org_code,,TEXT,
parent_id,parent_id,,BIGINT,
parent_ids,parent_ids,,TEXT,
status,status,,BIGINT,
sort,sort,,BIGINT,
remark,remark,,TEXT,
del,del,,BIGINT,
creator,creator,,BIGINT,
create_time,create_time,,DATETIME,
updator,updator,,BIGINT,
update_time,update_time,,DATETIME,
oa_org_id,oa_org_id,,TEXT,
file_token,file_token,,TEXT,
file_token1,file_token1,,TEXT,
file_token2,file_token2,,TEXT,
