original_column_name,column_name,column_description,data_format,value_description
source_uuid,source_uuid,,TEXT,
source_system,source_system,,TEXT,
id,id,,BIGINT,
ky_project_code,ky_project_code,,TEXT,
belong_dept_id,belong_dept_id,,BIGINT,
leader_id,leader_id,,BIGINT,
create_time,create_time,,DATETIME,
modify_time,modify_time,,DATETIME,
creator,creator,,BIGINT,
creator_employee_number,creator_employee_number,,TEXT,
updator,updator,,BIGINT,
modify_employee_number,modify_employee_number,,TEXT,
del,del,,BIGINT,
