original_column_name,column_name,column_description,data_format,value_description
id,id,,BIGINT,
uuid,uuid,,TEXT,
title,title,,TEXT,
release_type,release_type,,BIGINT,
release_date,release_date,,DATETIME,
notice_apps,notice_apps,,TEXT,
publishing_unit,publishing_unit,,TEXT,
reminder_roles,reminder_roles,,TEXT,
is_top,is_top,,BIGINT,
notice_content,notice_content,,TEXT,
notice_total,notice_total,,BIGINT,
read_quantity,read_quantity,,BIGINT,
attach_count,attach_count,,BIGINT,
extend1,extend1,,BIGINT,
extend2,extend2,,DATETIME,
extend3,extend3,,DATETIME,
status,status,,BIGINT,
sort,sort,,BIGINT,
remark,remark,,TEXT,
del,del,,BIGINT,
creator,creator,,BIGINT,
create_time,create_time,,DATETIME,
updator,updator,,BIGINT,
update_time,update_time,,DATETIME,
browse_times,browse_times,,BIGINT,
