original_column_name,column_name,column_description,data_format,value_description
id,id,,TEXT,
uuid,uuid,,TEXT,
incm_contr_id,incm_contr_id,,TEXT,
incm_contr_code,incm_contr_code,,TEXT,
incm_contr_name,incm_contr_name,,TEXT,
contr_ctpat_full_name,contr_ctpat_full_name,,TEXT,
sign_date,sign_date,,DATE,
contr_amt,contr_amt,,DOUBLE,
exrat,exrat,,DOUBLE,
crncy_cd,crncy_cd,,TEXT,
contr_shift_amt,contr_shift_amt,,DOUBLE,
area_cd,area_cd,,TEXT,
achv_dept_id,achv_dept_id,,TEXT,
achv_dept_code,achv_dept_code,,TEXT,
achv_dept_name,achv_dept_name,,TEXT,
achv_pers_id,achv_pers_id,,TEXT,
achv_pers_code,achv_pers_code,,TEXT,
achv_pers_name,achv_pers_name,,TEXT,
mkt_clas_cd,mkt_clas_cd,,TEXT,
is_incl_scit_otcm,is_incl_scit_otcm,,TEXT,
sale_proj_id,sale_proj_id,,TEXT,
sale_proj_code,sale_proj_code,,TEXT,
tag,tag,,TEXT,
is_spcl_contr,is_spcl_contr,,TEXT,
mrsp_dept_id,mrsp_dept_id,,TEXT,
mrsp_dept_code,mrsp_dept_code,,TEXT,
mrsp_dept_name,mrsp_dept_name,,TEXT,
one_floor_mrsp_org_id,one_floor_mrsp_org_id,,TEXT,
one_floor_mrsp_org_code,one_floor_mrsp_org_code,,TEXT,
one_floor_mrsp_org_name,one_floor_mrsp_org_name,,TEXT,
undtkr_id,undtkr_id,,TEXT,
undtkr_code,undtkr_code,,TEXT,
undtkr_name,undtkr_name,,TEXT,
undtk_dept_id,undtk_dept_id,,TEXT,
undtk_dept_code,undtk_dept_code,,TEXT,
undtk_dept_name,undtk_dept_name,,TEXT,
contr_sts_cd,contr_sts_cd,,TEXT,
contr_sts_name,contr_sts_name,,TEXT,
contr_type_cd,contr_type_cd,,TEXT,
contr_type,contr_type,,TEXT,
last_mod_id,last_mod_id,,TEXT,
last_mod_time,last_mod_time,,DATETIME,
sort,sort,,TEXT,
remark,remark,,TEXT,
status,status,,TEXT,
is_del,is_del,,TEXT,
del,del,,TEXT,
creator,creator,,TEXT,
create_time,create_time,,DATETIME,
updator,updator,,TEXT,
update_time,update_time,,DATETIME,
