original_column_name,column_name,column_description,data_format,value_description
id,id,,BIGINT,
user_id,user_id,,TEXT,
tenant_id,tenant_id,,BIGINT,
group_id,group_id,,BIGINT,
login_name,login_name,,TEXT,
display_name,display_name,,TEXT,
password,password,,TEXT,
domain_id,domain_id,,TEXT,
email,email,,TEXT,
mobile,mobile,,TEXT,
user_type,user_type,,BIGINT,
forbidden,forbidden,,BIGINT,
change_init_password,change_init_password,,BIGINT,
status,status,,BIGINT,
employee_number,employee_number,,TEXT,
employee_create_by,employee_create_by,,TEXT,
employee_org_name,employee_org_name,,TEXT,
sort,sort,,BIGINT,
remark,remark,,TEXT,
del,del,,BIGINT,
creator,creator,,BIGINT,
create_time,create_time,,DATETIME,
updator,updator,,BIGINT,
update_time,update_time,,DATETIME,
emp_id,emp_id,,TEXT,
