original_column_name,column_name,column_description,data_format,value_description
id,id,,BIGINT,
project_info_uuid,project_info_uuid,,TEXT,
instance_uuid,instance_uuid,,TEXT,
template_uuid,template_uuid,,TEXT,
overall_situation,overall_situation,,TEXT,
contract_situation,contract_situation,,TEXT,
payment_collection_situation,payment_collection_situation,,TEXT,
project_achievement,project_achievement,,TEXT,
is_acceptance,is_acceptance,,BIGINT,
is_achievement,is_achievement,,BIGINT,
incomplete_reason,incomplete_reason,,TEXT,
status,status,,BIGINT,
sort,sort,,BIGINT,
remark,remark,,TEXT,
del,del,,BIGINT,
creator,creator,,BIGINT,
create_time,create_time,,DATETIME,
updator,updator,,BIGINT,
update_time,update_time,,DATETIME,
