original_column_name,column_name,column_description,data_format,value_description
source_uuid,source_uuid,,TEXT,
source_system,source_system,,TEXT,
uid,uid,,TEXT,
product_code,product_code,,TEXT,
product_name,product_name,,TEXT,
product_style,product_style,,BIGINT,
product_style_s,product_style_s,,TEXT,
product_type,product_type,,BIGINT,
product_type_s,product_type_s,,TEXT,
commercialization_maturity,commercialization_maturity,,BIGINT,
commercialization_maturity_s,commercialization_maturity_s,,TEXT,
multi_language_support,multi_language_support,,BIGINT,
multi_language_support_s,multi_language_support_s,,TEXT,
belong_dept_id,belong_dept_id,,BIGINT,
belong_dept_id_s,belong_dept_id_s,,TEXT,
product_manager_id,product_manager_id,,BIGINT,
product_manager_employee_number,product_manager_employee_number,,TEXT,
financial_code,financial_code,,TEXT,
main_productInfo_code,main_productInfo_code,,TEXT,
product_status,product_status,,BIGINT,
product_status_s,product_status_s,,TEXT,
creator,creator,,BIGINT,
creator_employee_number,creator_employee_number,,TEXT,
create_time,create_time,,DATETIME,
updator,updator,,BIGINT,
updator_employee_number,updator_employee_number,,TEXT,
update_time,update_time,,DATETIME,
