original_column_name,column_name,column_description,data_format,value_description
id,id,,BIGINT,
uuid,uuid,,TEXT,
item_uuid,item_uuid,,TEXT,
expert_score,expert_score,,BIGINT,
chief_expert_score,chief_expert_score,,BIGINT,
summary_index_score,summary_index_score,,BIGINT,
innovation_score,innovation_score,,BIGINT,
economic_score,economic_score,,BIGINT,
final_score,final_score,,BIGINT,
final_suggestion,final_suggestion,,TEXT,
final_vote,final_vote,,TEXT,
sort,sort,,BIGINT,
remark,remark,,TEXT,
del,del,,BIGINT,
creator,creator,,TEXT,
create_time,create_time,,DATETIME,
updator,updator,,TEXT,
update_time,update_time,,DATETIME,
status,status,,BIGINT,
