original_column_name,column_name,column_description,data_format,value_description
id,id,,BIGINT,
project_info_uuid,project_info_uuid,,TEXT,
instance_uuid,instance_uuid,,TEXT,
template_uuid,template_uuid,,TEXT,
triple_new,triple_new,,TEXT,
suggestion,suggestion,,TEXT,
vote,vote,,TEXT,
vote_name,vote_name,,TEXT,
score,score,,TEXT,
extend1,extend1,,TEXT,
status,status,,TEXT,
sort,sort,,TEXT,
remark,remark,,TEXT,
del,del,,TEXT,
creator,creator,,TEXT,
create_time,create_time,,DATETIME,
updator,updator,,TEXT,
update_time,update_time,,DATETIME,
