original_column_name,column_name,column_description,data_format,value_description
id,id,,BIGINT,
uuid,uuid,,TEXT,
project_info_uuid,project_info_uuid,,TEXT,
instance_uuid,instance_uuid,,TEXT,
template_uuid,template_uuid,,TEXT,
extend1,extend1,,BIGINT,
status,status,,BIGINT,
sort,sort,,BIGINT,
remark,remark,,TEXT,
del,del,,BIGINT,
creator,creator,,TEXT,
create_time,create_time,,DATETIME,
updator,updator,,TEXT,
update_time,update_time,,DATETIME,
project_type,project_type,,TEXT,
project_name,project_name,,TEXT,
secret_apply_name,secret_apply_name,,TEXT,
complete_org_name,complete_org_name,,TEXT,
complete_org_id,complete_org_id,,TEXT,
apply_nation,apply_nation,,TEXT,
owner,owner,,TEXT,
submit_time,submit_time,,DATE,
apply_user_name,apply_user_name,,TEXT,
apply_user_id,apply_user_id,,TEXT,
apply_secret,apply_secret,,BIGINT,
apply_secret_year,apply_secret_year,,BIGINT,
apply_level,apply_level,,BIGINT,
designer_in_ids,designer_in_ids,,TEXT,
designer_in_name,designer_in_name,,TEXT,
designer_out_ids,designer_out_ids,,TEXT,
designer_out_name,designer_out_name,,TEXT,
designer_in_order,designer_in_order,,BIGINT,
apply_reason,apply_reason,,TEXT,
secret_name,secret_name,,TEXT,
secret_register_no,secret_register_no,,TEXT,
secret_year,secret_year,,BIGINT,
apply_time,apply_time,,DATE,
approve_time,approve_time,,BIGINT,
legal_status,legal_status,,BIGINT,
publish_status,publish_status,,BIGINT,
process_type,process_type,,BIGINT,
backup_status,backup_status,,BIGINT,
secret_serial_no,secret_serial_no,,TEXT,
contract_no,contract_no,,TEXT,
complete_plate_name,complete_plate_name,,TEXT,
complete_plate_id,complete_plate_id,,TEXT,
project_no,project_no,,TEXT,
certificate_attachment_uuid,certificate_attachment_uuid,,TEXT,
official_doc_attachment_uuid,official_doc_attachment_uuid,,TEXT,
