original_column_name,column_name,column_description,data_format,value_description
calendar_year_id,calendar_year_id,,integer,
calendar_quarter_id,calendar_quarter_id,,integer,
calendar_month_id,calendar_month_id,,integer,
week_ending_day_id,week_ending_day_id,,integer,
fiscal_month_id,fiscal_month_id,,integer,
fiscal_quarter_id,fiscal_quarter_id,,integer,
time_id,time_id,,text,
fiscal_year_id,fiscal_year_id,,integer,
fiscal_month_desc,fiscal_month_desc,,text,
fiscal_month_number,fiscal_month_number,,integer,
calendar_month_name,calendar_month_name,,text,
end_of_fis_month,end_of_fis_month,,text,
fiscal_quarter_desc,fiscal_quarter_desc,,text,
day_number_in_week,day_number_in_week,,integer,
fiscal_year,fiscal_year,,integer,
end_of_cal_year,end_of_cal_year,,text,
end_of_cal_quarter,end_of_cal_quarter,,text,
end_of_cal_month,end_of_cal_month,,text,
calendar_quarter_desc,calendar_quarter_desc,,text,
days_in_fis_quarter,days_in_fis_quarter,,integer,
day_name,day_name,,text,
end_of_fis_year,end_of_fis_year,,text,
calendar_month_desc,calendar_month_desc,,text,
days_in_fis_month,days_in_fis_month,,integer,
day_number_in_month,day_number_in_month,,integer,
end_of_fis_quarter,end_of_fis_quarter,,text,
week_ending_day,week_ending_day,,text,
calendar_year,calendar_year,,integer,
days_in_fis_year,days_in_fis_year,,integer,
days_in_cal_year,days_in_cal_year,,integer,
calendar_week_number,calendar_week_number,,integer,
calendar_quarter_number,calendar_quarter_number,,integer,
days_in_cal_month,days_in_cal_month,,integer,
days_in_cal_quarter,days_in_cal_quarter,,integer,
fiscal_month_name,fiscal_month_name,,text,
fiscal_quarter_number,fiscal_quarter_number,,integer,
calendar_month_number,calendar_month_number,,integer,
fiscal_week_number,fiscal_week_number,,integer,
