original_column_name,column_name,column_description,data_format,value_description
state_fips_code,state_fips_code,,TEXT,
division_code,division_code,,TEXT,
geo_id,geo_id,,TEXT,
state_gnis_code,state_gnis_code,,TEXT,
state,state,,TEXT,
region_code,region_code,,TEXT,
mtfcc_feature_class_code,mtfcc_feature_class_code,,TEXT,
lsad_code,lsad_code,,TEXT,
area_water_meters,area_water_meters,,DOUBLE,
int_point_lon,int_point_lon,,DOUBLE,
functional_status,functional_status,,TEXT,
int_point_geom,int_point_geom,,BLOB,
area_land_meters,area_land_meters,,DOUBLE,
state_name,state_name,,TEXT,
int_point_lat,int_point_lat,,DOUBLE,
state_geom,state_geom,,BLOB,
