original_column_name,column_name,column_description,data_format,value_description
geo_id,geo_id,,TEXT,
urban_area_code,urban_area_code,,TEXT,
area_lsad_code,area_lsad_code,,TEXT,
mtfcc_feature_class_code,mtfcc_feature_class_code,,TEXT,
internal_point_lat,internal_point_lat,,DOUBLE,
internal_point_geom,internal_point_geom,,BLOB,
internal_point_lon,internal_point_lon,,DOUBLE,
urban_area_geom,urban_area_geom,,BLOB,
name,name,,TEXT,
functional_status,functional_status,,TEXT,
lsad_name,lsad_name,,TEXT,
type,type,,TEXT,
area_land_meters,area_land_meters,,DOUBLE,
area_water_meters,area_water_meters,,DOUBLE,
