original_column_name,column_name,column_description,data_format,value_description
publication_number,publication_number,,TEXT,
region_number,region_number,,TEXT,
chart_number,chart_number,,TEXT,
index_number,index_number,,TEXT,
degauss,degauss,,BOOLEAN,
crane_float,crane_float,,BOOLEAN,
eng_supplies,eng_supplies,,BOOLEAN,
max_vessel_size,max_vessel_size,,TEXT,
dry_dock_types,dry_dock_types,,TEXT,
cargo_beach_moor,cargo_beach_moor,,BOOLEAN,
quarantine_sscc_cert_required,quarantine_sscc_cert_required,,BOOLEAN,
cargo_pier_depth,cargo_pier_depth,,TEXT,
deck_supplies,deck_supplies,,BOOLEAN,
entry_ice,entry_ice,,BOOLEAN,
provisions,provisions,,BOOLEAN,
comms_rail,comms_rail,,BOOLEAN,
comms_phone,comms_phone,,BOOLEAN,
entry_other,entry_other,,BOOLEAN,
crane_mobile,crane_mobile,,BOOLEAN,
port_longitude,port_longitude,,DOUBLE,
comms_vhf,comms_vhf,,BOOLEAN,
channel_depth,channel_depth,,TEXT,
harbor_type,harbor_type,,TEXT,
pilot_available,pilot_available,,BOOLEAN,
services_steam,services_steam,,BOOLEAN,
tug_salvage,tug_salvage,,BOOLEAN,
quarantine_procedures_required,quarantine_procedures_required,,BOOLEAN,
entry_tide,entry_tide,,BOOLEAN,
port_geom,port_geom,,BLOB,
railway_types,railway_types,,TEXT,
services_nav_equip,services_nav_equip,,BOOLEAN,
cargo_oil_depth,cargo_oil_depth,,TEXT,
cargo_med_moor,cargo_med_moor,,BOOLEAN,
eta_message_required,eta_message_required,,BOOLEAN,
cargo_wharf,cargo_wharf,,BOOLEAN,
anchorage_depth,anchorage_depth,,TEXT,
country,country,,TEXT,
turning_area,turning_area,,BOOLEAN,
med_facility,med_facility,,BOOLEAN,
comms_fax,comms_fax,,BOOLEAN,
pilot_required,pilot_required,,BOOLEAN,
shelter_afforded,shelter_afforded,,TEXT,
comms_radio,comms_radio,,BOOLEAN,
cargo_anchor,cargo_anchor,,BOOLEAN,
services_longshore,services_longshore,,BOOLEAN,
good_holding_ground,good_holding_ground,,BOOLEAN,
tug_assist,tug_assist,,BOOLEAN,
port_of_entry,port_of_entry,,BOOLEAN,
pilot_advised,pilot_advised,,BOOLEAN,
entry_swell,entry_swell,,BOOLEAN,
harbor_size,harbor_size,,TEXT,
lift_25_49_tons,lift_25_49_tons,,BOOLEAN,
repair_types,repair_types,,TEXT,
lift_100_tons,lift_100_tons,,BOOLEAN,
quarantine_other,quarantine_other,,BOOLEAN,
port_name,port_name,,TEXT,
services_electrical_repair,services_electrical_repair,,BOOLEAN,
us_representative,us_representative,,BOOLEAN,
dirty_ballast,dirty_ballast,,BOOLEAN,
water,water,,BOOLEAN,
pilot_local_assist,pilot_local_assist,,BOOLEAN,
crane_fixed,crane_fixed,,BOOLEAN,
services_electrical,services_electrical,,BOOLEAN,
tide_range,tide_range,,DOUBLE,
lift_50_100_tons,lift_50_100_tons,,BOOLEAN,
diesel,diesel,,BOOLEAN,
fuel_oil,fuel_oil,,BOOLEAN,
cargo_ice_moor,cargo_ice_moor,,BOOLEAN,
port_latitude,port_latitude,,DOUBLE,
overhead_limit,overhead_limit,,BOOLEAN,
lift_0_24_tons,lift_0_24_tons,,BOOLEAN,
garbage_dispose,garbage_dispose,,BOOLEAN,
comms_air,comms_air,,BOOLEAN,
